report_year,draw_year,model_year,comparison_hunt_code,resolved_boundary_id,boundary_resolution_status,current_database_presence,current_database_hunt_name,current_database_species,current_database_boundary_id,display_boundary_id,hunt_boundary_crosswalk_id,split_index_boundary_id,direct_hunt_code_geojson,direct_boundary_id_geojson,source_family_values,source_files,year_document_status,notes
2020,2020,2021,BI6507,822,BOUNDARY_ID_FROM_RUNTIME_SOURCE_ONLY,MISSING_CURRENT_DATABASE,,,,,,822,true,false,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1321,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY|REVIEW,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1500,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1505,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1515,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1520,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1527,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1528,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1530,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1532,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1535,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1545,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1548,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1550,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1557,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1558,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1560,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1562,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1565,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1575,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1578,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1580,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1587,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1588,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1590,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,GENERAL_SEASON|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1769,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,DEDICATED_HUNTER_DEER|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__D.H. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH D.H. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1774,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,DEDICATED_HUNTER_DEER|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__D.H. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH D.H. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1784,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,DEDICATED_HUNTER_DEER|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__D.H. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH D.H. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1789,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,DEDICATED_HUNTER_DEER|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__D.H. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH D.H. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1796,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,DEDICATED_HUNTER_DEER|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__D.H. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH D.H. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DB1797,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,DEDICATED_HUNTER_DEER,2020/.pdf/2020_PERMITS=2021_MODEL__D.H. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DS6612,635,BOUNDARY_ID_FROM_RUNTIME_SOURCE_ONLY,MISSING_CURRENT_DATABASE,,,,,,635,true,false,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,DS6619,635,BOUNDARY_ID_FROM_RUNTIME_SOURCE_ONLY,MISSING_CURRENT_DATABASE,,,,,,635,true,false,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1004,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1007,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1008,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1009,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1027,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1028,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1029,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1034,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1052,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1055,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1066,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1067,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1068,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1091,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1092,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1093,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1098,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1099,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1100,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1102,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1103,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2020,2020,2021,EA1104,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
