hunt_code,boundary_id,boundary_id_2024,boundary_id_2023,boundary_id_2021,boundary_id_2022,hunt_name,hunt_name_2024,hunt_name_2023,hunt_name_2021,hunt_name_2022,sex_type,species,weapon,hunt_type,hunt_class,season,NOTES,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2025_source,permits_2026_source,permits_2026_draw_source,draw_2026_system_type,draw_design,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status,percent_harvest_success_previous_hunting_season,current_age_3yr_average,average_harvest_age,average_harvest_age_reported_hunt_year,average_harvest_age_source_file,average_harvest_age_review_status,dwr_huntplanner_age_objective,dwr_huntplanner_population_objective,dwr_huntplanner_current_population_estimate,conservation_permits_2026_total,conservation_permits_2026_source,permits_2024_res,permits_2024_nr,permits_2024_total,permits_2024_source,permits_2018_res,permits_2018_nr,permits_2018_total,permits_2018_source,permits_2019_res,permits_2019_nr,permits_2019_total,permits_2019_source,permits_2020_res,permits_2020_nr,permits_2020_total,permits_2020_source,permits_2021_res,permits_2021_nr,permits_2021_total,permits_2021_source,permits_2022_res,permits_2022_nr,permits_2022_total,permits_2022_source,permits_2023_res,permits_2023_nr,permits_2023_total,permits_2023_source,permits_2026_res,permits_2026_nr,permits_2026_total,draw_system_type,draw_pool,draw_system_type_source,draw_system_type_confidence,metric_scope,resident_eligible_applicants,resident_bonus_permits,resident_regular_permits,resident_success_ratio,resident_p_draw,resident_p_draw_percent,nonresident_eligible_applicants,nonresident_bonus_permits,nonresident_regular_permits,nonresident_success_ratio,nonresident_p_draw,nonresident_p_draw_percent,total_eligible_applicants,total_bonus_permits,total_regular_permits,total_success_ratio,total_p_draw,total_p_draw_percent,actual_draw_year,model_target_year,residency,points,record_type,dwr_huntplanner_source_url,dwr_huntplanner_source_retrieved_at,dwr_huntplanner_management_stats_available,dwr_huntplanner_hunt_year,dwr_huntplanner_species,dwr_huntplanner_sex_type,dwr_huntplanner_hunt_type,dwr_huntplanner_weapon,dwr_huntplanner_season_type,dwr_huntplanner_draw_designation,dwr_huntplanner_management_unit_key,dwr_huntplanner_percent_harvest_success_previous_hunting_season,dwr_huntplanner_public_harvest_success_previous_hunting_season,dwr_huntplanner_cwmu_harvest_success_previous_hunting_season,dwr_huntplanner_current_age_3yr_average,dwr_huntplanner_bucks_per_100_does_objective,dwr_huntplanner_current_bucks_per_100_does_3yr_average,dwr_huntplanner_bulls_per_100_cows_objective,dwr_huntplanner_bulls_per_100_cows_estimate,dwr_huntplanner_total_hunters_previous_hunting_season,dwr_huntplanner_hunt_name
DB1309,805,,,805,,West Willow Creek Ranch,,,West Willow Creek Ranch,,Buck,Deer,Any Legal Weapon,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,,169,184,Bonus Point Draw Results,5,0,5,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_HUNTPLANNER__deer.xlsx,MAX_WEIGHTED_SPLIT,MAX_WEIGHTED_SPLIT,,,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,95.7,,,,,,,,,,,4,0,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,3,0,3,data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2017_for_2018_canonical_yearly_draw_results.csv; source_file=17_big_game_odds_report.pdf; rollup=max_total_per_hunt_code,4,0,4,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,4,0,4,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL,4,0,4,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL,8,0,8,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL,4,0,4,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL,5,0,5,MAX_WEIGHTED_SPLIT,max_weighted_split,outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019;2020;2021;2022;2023;2024;2025;2026,2018;2019;2020;2021;2022;2023;2024;2025;2026;2027,Nonresident;Resident,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;TOTAL;Totals,hunt_total_draw_result;point_level_draw_result;supplemental_permit_total_row,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1309,2026-09-03T06:27:50.740Z,true,2026,Deer,Buck,CWMU,Any Legal Weapon,,P,deer:west_willow_creek_ranch_cwmu,95,,95,,,,,,,West Willow Creek Ranch CWMU
EB3607,805,,,805,,West Willow Creek Ranch,,,West Willow Creek Ranch,,Bull,Elk,Any Legal Weapon,CWMU,Max/Weighted Split,Contact operator for 2026 season dates,,399,438,Bonus Point Draw Results,1,0,1,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,MAX_WEIGHTED_SPLIT,MAX_WEIGHTED_SPLIT,,,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,40,,,,,,,,,,,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,,,,,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL,2,0,2,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL,1,0,1,MAX_WEIGHTED_SPLIT,max_weighted_split,outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2019;2020;2021;2022;2023;2024;2025;2026,2020;2021;2022;2023;2024;2025;2026;2027,Nonresident;Resident,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;TOTAL;Totals,hunt_total_draw_result;point_level_draw_result,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB3607,2026-09-03T06:27:50.740Z,true,2026,Elk,Bull,CWMU,Any Legal Weapon,,P,elk:west_willow_creek_ranch_cwmu,50,,50,,,,,,,West Willow Creek Ranch CWMU
DB1240,806,,,806,,George Creek,,,George Creek,,Buck,Deer,Any Legal Weapon,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,,113,128,Bonus Point Draw Results,1,0,1,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_HUNTPLANNER__deer.xlsx,MAX_WEIGHTED_SPLIT,MAX_WEIGHTED_SPLIT,,,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,50,,,,,,,,,,,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,1,0,1,data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2017_for_2018_canonical_yearly_draw_results.csv; source_file=17_big_game_odds_report.pdf; rollup=max_total_per_hunt_code,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL,2,0,2,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL,1,0,1,MAX_WEIGHTED_SPLIT,max_weighted_split,outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019;2020;2021;2022;2023;2024;2025;2026,2018;2019;2020;2021;2022;2023;2024;2025;2026;2027,Nonresident;Resident,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;TOTAL;Totals,hunt_total_draw_result;point_level_draw_result;supplemental_permit_total_row,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1240,2026-09-03T06:27:50.740Z,true,2026,Deer,Buck,CWMU,Any Legal Weapon,,P,deer:george_creek_cwmu,50,,50,,,,,,,George Creek CWMU
PB5330,806,,,806,,George Creek,,,George Creek,,Buck,Pronghorn,Any Legal Weapon,CWMU,Max/Weighted Split,Contact operator for 2026 season dates,,487,578,Bonus Point Draw Results,2,0,2,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,MAX_WEIGHTED_SPLIT,MAX_WEIGHTED_SPLIT,,,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,100,,,,,,,,,,,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,1,0,1,data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2017_for_2018_canonical_yearly_draw_results.csv; source_file=17_big_game_odds_report.pdf; rollup=max_total_per_hunt_code,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL,2,0,2,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL,1,0,1,MAX_WEIGHTED_SPLIT,max_weighted_split,outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019;2020;2021;2022;2023;2024;2025;2026,2018;2019;2020;2021;2022;2023;2024;2025;2026;2027,Nonresident;Resident,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;TOTAL;Totals,hunt_total_draw_result;point_level_draw_result,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5330,2026-09-03T06:27:50.740Z,true,2026,Pronghorn,Buck,CWMU,Any Legal Weapon,,P,pronghorn:george_creek_cwmu,100,,100,,,,,,,George Creek CWMU
DB1234,807,,,807,,East Zion,,,East Zion,,Buck,Deer,Any Legal Weapon,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,,108,123,Bonus Point Draw Results,1,0,1,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_HUNTPLANNER__deer.xlsx,MAX_WEIGHTED_SPLIT,MAX_WEIGHTED_SPLIT,,,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,80,,,,,,,,,,,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,2,0,2,data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2017_for_2018_canonical_yearly_draw_results.csv; source_file=17_big_game_odds_report.pdf; rollup=max_total_per_hunt_code,2,0,2,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,2,0,2,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL,2,0,2,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL,4,0,4,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL,2,0,2,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL,1,0,1,MAX_WEIGHTED_SPLIT,max_weighted_split,outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019;2020;2021;2022;2023;2024;2025;2026,2018;2019;2020;2021;2022;2023;2024;2025;2026;2027,Nonresident;Resident,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;TOTAL;Totals,hunt_total_draw_result;point_level_draw_result;supplemental_permit_total_row,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1234,2026-09-03T06:27:50.740Z,true,2026,Deer,Buck,CWMU,Any Legal Weapon,,P,deer:east_zion_cwmu,80,,80,,,,,,,East Zion CWMU
TK1021,807,,,,,East Zion CWMU,,,,,Bearded,Turkey,Any Legal Weapon,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,,,,,4,0,4,CANONICAL_YEARLY_DRAW_RESULTS_2025_FOR_2026_MODEL,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,MAX_WEIGHTED_SPLIT,MAX_WEIGHTED_SPLIT,,,4,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Turkey&gender=Bearded,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,,,,,,,,,,,,2,0,2,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,,,,,,,,,,,,,,,,,8,0,8,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL,4,0,4,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL,,,4,MAX_WEIGHTED_SPLIT,max_weighted_split,outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2022;2023;2024;2025;2026,2023;2024;2025;2026;2027,Nonresident;Resident,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,hunt_total_draw_result;point_level_draw_result,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=TK1021,2026-09-03T06:27:50.740Z,false,2026,Turkey,Bearded,CWMU,Any Legal Weapon,,,turkey:east_zion_cwmu,,,,,,,,,,East Zion CWMU
DB1208,808,,874,,,Blackhawk,,West Ridge,,,Buck,Deer,Any Legal Weapon,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,LIVE_DWR_HANUMBER_BOUNDARY_VERIFIED_2026; HISTORICAL_2023_IDENTITY_OVERRIDE_FROM_CANONICAL_20250625,90,105,Bonus Point Draw Results,1,0,1,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_HUNTPLANNER__deer.xlsx,MAX_WEIGHTED_SPLIT,MAX_WEIGHTED_SPLIT,,,2,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,100,,,,,,,,,,,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,1,0,1,data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2017_for_2018_canonical_yearly_draw_results.csv; source_file=17_big_game_odds_report.pdf; rollup=max_total_per_hunt_code,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL,,,,,,,,,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL,2,0,2,MAX_WEIGHTED_SPLIT,max_weighted_split,outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019;2020;2023;2024;2025;2026,2018;2019;2020;2021;2024;2025;2026;2027,Nonresident;Resident,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;TOTAL,hunt_total_draw_result;point_level_draw_result;supplemental_permit_total_row,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DB1208,2026-09-03T06:27:50.740Z,true,2026,Deer,Buck,CWMU,Any Legal Weapon,,P,deer:blackhawk_cwmu,100,,100,,,,,,,Blackhawk CWMU
EB3504,808,,874,808,874,Blackhawk,,West Ridge,Black Hawk,Blackhawk CWMU,Bull,Elk,Any Legal Weapon,CWMU,Max/Weighted Split,Contact Operator for 2026 season dates,LIVE_DWR_HANUMBER_BOUNDARY_VERIFIED_2026; HISTORICAL_2023_IDENTITY_OVERRIDE_FROM_CANONICAL_20250625; HISTORICAL_2022_IDENTITY_OVERRIDE_FROM_CANONICAL_20250625,346,385,Bonus Point Draw Results,2,0,2,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,MAX_WEIGHTED_SPLIT,MAX_WEIGHTED_SPLIT,,,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,100,,,,,,,,,,,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,1,0,1,data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2017_for_2018_canonical_yearly_draw_results.csv; source_file=17_big_game_odds_report.pdf; rollup=max_total_per_hunt_code,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL,2,0,2,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL,1,0,1,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL,1,0,1,MAX_WEIGHTED_SPLIT,max_weighted_split,outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019;2020;2021;2022;2023;2024;2025;2026,2018;2019;2020;2021;2022;2023;2024;2025;2026;2027,Nonresident;Resident,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;TOTAL;Totals,hunt_total_draw_result;point_level_draw_result,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=EB3504,2026-09-03T06:27:50.740Z,true,2026,Elk,Bull,CWMU,Any Legal Weapon,,P,elk:blackhawk_cwmu,100,,100,,,,,,,Blackhawk CWMU
RS6713,820,,,820,,"Nine Mile, Jack Creek",,,"Nine Mile, Jack Creek",,Ram,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Max/Weighted Split,Oct 31 2026 - Nov 30 2026,,595,595,Bonus Point Draw Results,4,0,4,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,MAX_WEIGHTED_SPLIT,MAX_WEIGHTED_SPLIT,4,0,4,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Rocky+Mountain+Bighorn+Sheep&gender=Male+Only,LIVE_DWR_RES_NR_SPLIT,100,,,,,,,450,120,,,4,0,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,2,0,2,data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2017_for_2018_canonical_yearly_draw_results.csv; source_file=17_big_game_odds_report.pdf; rollup=max_total_per_hunt_code,3,0,3,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,4,0,4,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL,3,0,3,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL,4,0,4,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL,2,0,2,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL,4,0,4,MAX_WEIGHTED_SPLIT,max_weighted_split,outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019;2020;2021;2022;2023;2024;2025;2026,2018;2019;2020;2021;2022;2023;2024;2025;2026;2027,Nonresident;Resident,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;TOTAL;Totals,hunt_total_draw_result;point_level_draw_result;supplemental_permit_total_row,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=RS6713,2026-09-03T06:27:50.740Z,true,2026,Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,,P,rocky mountain bighorn sheep:nine_mile_jack_creek,100,100,,,,,,,,"Nine Mile, Jack Creek"
RS6712,821,,,821,,"Nine Mile, Gray Canyon",,,"Nine Mile, Gray Canyon",,Ram,Rocky Mountain Bighorn Sheep,Any Legal Weapon,Once-in-a-lifetime,Max/Weighted Split,Oct 31 2026 - Nov 30 2026,,93,594,2025 O.I.L. Draw Results PDF Hunt Year 2025,4,2,6,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,MAX_WEIGHTED_SPLIT,MAX_WEIGHTED_SPLIT,4,2,6,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Rocky+Mountain+Bighorn+Sheep&gender=Male+Only,LIVE_DWR_RES_NR_SPLIT,100,,,,,,,650,200,1,data/conservation-permit-hunt-table-2025-27.json; reviewed official DWR 2025-27 conservation-permit crosswalk; non-additive per-hunt-code coverage; checked 2026-08-28,8,0,8,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,6,1,7,data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2017_for_2018_canonical_yearly_draw_results.csv; source_file=17_big_game_odds_report.pdf; rollup=max_total_per_hunt_code,8,1,9,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,4,1,5,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL,0,0,0,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL,6,2,8,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL,5,0,5,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL,4,2,6,MAX_WEIGHTED_SPLIT,max_weighted_split,outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019;2020;2021;2022;2023;2024;2025;2026,2018;2019;2020;2021;2022;2023;2024;2025;2026;2027,Nonresident;Resident,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;TOTAL;Totals,hunt_total_draw_result;point_level_draw_result;supplemental_permit_total_row,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=RS6712,2026-09-03T06:27:50.740Z,true,2026,Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,,P,rocky mountain bighorn sheep:nine_mile_gray_canyon,100,100,,,,,,,,"Nine Mile, Gray Canyon"
PB5327,824,,,824,,Cottonwood Ridge,,,Cottonwood Ridge,,Buck,Pronghorn,Any Legal Weapon,CWMU,Max/Weighted Split,Contact operator for 2026 season dates,,484,575,Bonus Point Draw Results,4,0,4,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,MAX_WEIGHTED_SPLIT,MAX_WEIGHTED_SPLIT,,,4,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,100,,,,,,,,,,,4,0,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,2,0,2,data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2017_for_2018_canonical_yearly_draw_results.csv; source_file=17_big_game_odds_report.pdf; rollup=max_total_per_hunt_code,2,0,2,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL,4,0,4,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL,4,0,4,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL,8,0,8,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL,4,0,4,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL,4,0,4,MAX_WEIGHTED_SPLIT,max_weighted_split,outputs.draw_design.hunt_code_year,high,total,,,,,,,,,,,,,,,,,,,2017;2018;2019;2020;2021;2022;2023;2024;2025;2026,2018;2019;2020;2021;2022;2023;2024;2025;2026;2027,Nonresident;Resident,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;TOTAL;Totals,hunt_total_draw_result;point_level_draw_result,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=PB5327,2026-09-03T06:27:50.740Z,true,2026,Pronghorn,Buck,CWMU,Any Legal Weapon,,P,pronghorn:cottonwood_ridge_cwmu,100,,100,,,,,,,Cottonwood Ridge CWMU
